,PE/PPE,cell wall and cell processes,information pathways,insertion seqs and phages,intermediary metabolism and respiration,lipid metabolism,regulatory proteins,"virulence, detoxification, adaptation"
carey_641_vs_carey_rv,-1.0306509285633982,-0.13012900518095066,-0.010384042582453184,-1.1376429893930153,0.18163322521864328,0.08060713886339321,-0.06837434454430476,-0.053339844398256626
carey_662_vs_carey_rv,-0.3295416198977257,0.022680789452919934,-0.02666017700480304,0.5983982501388478,-0.06769247679258789,-0.05008929168721795,0.015205875906552922,-0.23353167999512275
carey_663_vs_carey_rv,0.6570168263276688,0.17539632114785758,0.3718117324049287,-0.6983971949495472,0.15552540790189937,-0.0312156096290095,-0.05338494098930067,0.01949536309724094
carey_667_vs_carey_rv,-0.3570900358970471,-0.08629588206508258,-0.1926437107148008,0.37261275531869487,0.024800429429135018,-0.17682649324184257,-0.014137068473479418,-0.21981982588977536
dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,0.4077978684469231,-0.18796243205302168,-0.36794957553447466,0.8918499581968755,0.22569924411988038,0.12096398100109028,0.3049808949359912,-0.41894789950104144
dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,-0.17186345343502818,-0.0010400926857920098,-8.973581773794903e-05,0.10693114131148147,-0.0022915262282891986,-0.026644650539950594,0.004331565804342315,0.03279505616630124
dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,-0.6684065586155854,0.10833351075421674,0.43006952668537,-0.5985362848554087,0.31950429207496117,-0.43484426939786064,-0.039989187521446874,0.015885948220168693
dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,0.7105783259375671,-0.13173150711615567,-0.3244592025494162,0.6441837362788823,-0.32367764589781123,0.38539732163377555,0.09953775788782901,-0.04067642163355385
dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,-0.25656753015875694,0.129075104326726,0.13782839191722854,-0.4999508930313721,0.2461321341097595,-0.49105125198486765,-0.03066000858236074,0.031168292053571682
dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,0.29438620994637693,-0.14350021553672163,0.5870977103335313,0.07812163289104854,-0.25880368493452915,0.32048439306124843,-0.4787517039562518,0.12289032183493422
dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,-0.23373808523830344,0.13427401550033724,-0.5960805344148931,0.05701995461719067,0.26745750012646463,-0.255975333569001,0.5206451434163812,-0.22976132228794
dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,0.005084253624110625,-0.13233029893556508,0.6017521819185816,0.26549844086867447,-0.28329384446260153,0.2793887020941561,-0.3672503025555304,0.2623149103923973
dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,0.2642172725336983,0.2084622689684024,-0.544206083376246,0.08771825506023785,-0.24117242527527777,-0.08004307903669232,0.03405226935608367,0.19199050719710092
dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,-0.21296125147301936,-0.13972069331794448,0.40308762307026463,-0.03457750001085444,0.23939905380992793,0.08683058159101595,-0.06640424236900916,-0.20029711055506794
dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,0.36438703875580697,0.1741000592281087,-0.31728266239672864,-0.013865453022577101,-0.24887927651709843,-0.234127862968371,0.1537911918286438,0.14391839631425551
dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,0.025590226857431234,-0.05611683953983114,0.02380558739250163,0.04833462527029825,-0.016149728622167257,-0.03005976751782548,0.05592776281004227,-0.10233602372457973
eccD1_KO_vs_mbio_H37Rv,0.7777570332119502,0.051446546875014876,-0.0360926544364911,-0.1125653397690224,-0.21789213236940708,-0.2563119702104876,0.2683596601261969,-0.12962078271911412
espI_KO_vs_mbio_H37Rv,0.6119114691172481,-0.06772472158153414,-0.15555471971980028,0.10718370528658111,0.026983915791221866,-0.07712677203379803,-0.05485987082274629,0.16915966693447435
griffin_cholesterol_vs_griffin_glycerol,0.1884396759038407,0.1316358289348174,0.05597977109335508,0.06985310171381005,0.004788359675366549,-0.0438398611859387,-0.14631297522279185,-0.014984941831366849
griffin_glycerol_vs_mbio_H37Rv,0.06700831151228176,0.1192097743126495,0.2271525633833181,-0.11358466076981887,-0.04587814173027677,0.12845489016179487,0.010812779995787072,-0.04004427574370879
kieser_dPonA1_vs_mbio_H37Rv,-0.26474590381474683,-0.0685335112161961,0.4272465105554251,-0.31122554624844323,0.012227220930760192,0.04313750703725962,-0.018957409984778486,0.007933715356564074
korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,0.018298869413144167,-0.05483488835139785,0.08171213693658624,0.012512609554319256,0.03387805451687025,0.008536570362781288,-0.23455654682658875,0.16534413873425655
marP_KO_vs_marP_WT,0.1303078931916628,-0.13514507991531446,-0.019128362712668028,0.15590564106528637,0.025078923675765967,0.052826927398548384,0.12939503495436722,0.029526113370546912
minato_minimal_plate_vs_minato_rich_plate,-0.08759966227634775,0.08097547466447921,0.042106113239306436,0.05611908464189713,-0.14356896632206217,-0.05796353465122935,0.07614380285160258,0.12291932368242552
mishra_C3H_vs_mishra_B6,-0.6988299708375528,-0.4465837183036466,0.17261297185699392,0.9653442379422362,0.163393805121706,0.49415365109428966,-0.8994390390313555,0.04028302369331211
mishra_NOS2_vs_mishra_B6,0.7387829489344443,0.3493915891904763,-0.22667485476986443,-0.33624395712287514,-0.3349164526133468,-0.4497432728010036,0.7752108204912685,-0.371804234179848
mishra_NOS2_vs_mishra_C3H,-0.7572436171921344,-0.3248998739904253,0.2460641483407176,0.6684150743645668,0.23412453849314985,0.3280747638126782,-0.6604005569862517,-0.07240144506533967
nambi_2015_ctpC_vs_nambi_2015_wt,-0.015549390728499052,-0.008302783381976327,-0.09070566659069136,0.04409683985384212,-0.09016264265659252,-0.05756008842816749,-0.0491586882381836,0.05832827139951045
ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,1.2037868894393804,0.06260974598560229,-0.28299774604411143,0.7154939996682843,-0.17141543067362247,-0.23952963136846708,-0.06434359167685409,0.10256409354162695
ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,-0.6064024465421911,0.18246725533768599,-0.019201582225268927,0.027614542332811222,0.13985626658972256,0.23617948462543237,-0.05235640341173929,-0.20049133954802859
xu_emb_2.5_vs_xu_emb_0,1.8065357717911612,-0.009562169034752438,-0.5918070413395082,0.44590274855444945,-0.051359138482988724,0.1137872311069584,-0.15856933634254736,-0.07676725632738085
xu_emb_3_vs_xu_emb_0,-1.04676532532623,0.0032782990347811846,0.3996736839702149,-0.5322983175215854,-0.02432176820966088,-0.018923290637522436,-0.06553862151214246,-0.2412556773319026
xu_inh_025_vs_xu_inh_0,0.5968950489215246,-0.06657947796632184,-0.4298376358661911,0.12829538088260942,0.15098180529946142,-0.13231722125638923,-0.09895528276001027,-0.2928259683007232
xu_inh_02_vs_xu_inh_0,-0.5553324854681583,-0.07861606540653222,0.5808925873599873,-0.4803276647959255,0.26362376182854197,0.27075756805616585,-0.19565210328467197,0.1716993291514725
xu_mero_2.5_vs_xu_mero_0,-0.042579987788774525,0.018343300327746188,0.014509948919026648,-0.2839028986544504,-0.09216886410676058,-0.10674949640817558,0.4343534616796964,0.007296675925903449
xu_rif_4_vs_xu_rif_0,1.120834325178364,-0.5713688608094127,-0.11642141534308956,0.828678355343573,0.13164012988102367,0.24863055988608992,-0.3268868898074782,0.3686468942984568
xu_van_16_vs_xu_van_0,-0.37729211718108363,-0.1296416008508594,0.09500527917894176,0.3279214220304385,0.10618161396936311,-0.23515043028233726,0.3030160614878283,0.24817495784592944
zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,-0.035987866460047466,-0.06196334461601953,-0.1421098790872957,0.09703129715172648,0.021881234694936788,-0.08274480114980931,0.15160886868687262,-0.023534417275404392
zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,-0.8050281224169993,-0.07356361749678107,0.430528289280694,-0.05389179244890738,-0.011734507020710806,0.1053433310578678,-0.16319718258335342,0.5205308811850949
zhang_Fe_1.5mM_vs_zhang_Fe_450uM,0.21885000001478486,-0.0723679763380577,-0.23110276117522088,-0.012327171865947846,0.042629865471636864,-0.01860063537999557,0.044345237180142834,-0.022967186742299903
zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,0.10502790933492503,-0.0014766683370196732,-0.014309228901204549,-0.058249438320186475,-0.010661536068361054,0.019996147353017413,0.015492250175138018,0.0014566617262753412
zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,0.5318856736413138,0.030917382389542277,0.10313983358271805,0.18307156628880908,-0.03268221272353449,-0.055362704970184036,-0.033337641068106716,-0.3342741981185075
zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,-0.49515809952573364,0.05671189000236262,0.1778996566226525,0.17903266351157612,0.08298708265532176,-0.07943806678984837,-0.13918652073211918,0.29693302670846455
zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,-0.047970523604925236,0.1583108133002431,-0.06331845558387122,-0.25398408453019283,0.12345911540645776,0.11728773862443301,-0.04457809324268633,0.07081393174076603
zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,0.1321819785059901,-0.1333081038250842,-0.007780507725904286,0.2804404017231348,-0.06419851828085017,-0.0998110021515651,0.07018593398409442,0.05747441737158724
zhang_wt_mouse_d10_vs_zhang_input_library,0.16388353168946063,0.16500315687951134,0.10114185374764004,-0.1081129796874708,0.1909708920624422,0.1007419708965603,-0.0777234957677995,-0.1626759965882556
zhang_wt_mouse_d45_vs_zhang_input_library,0.07646276735164992,-0.11986685023715073,-0.10154993087988297,0.403816155563094,-0.11502553954739052,0.029315417927660153,0.011459219940017385,0.10285304555291602
